bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
684601,MAESTRO,DEBIT,,,,,,,,,
684602,MAESTRO,DEBIT,,,,,,,,,
684603,MAESTRO,DEBIT,,,,,,,,,
684604,MAESTRO,DEBIT,,,,,,,,,
684605,MAESTRO,DEBIT,,,,,,,,,
684606,MAESTRO,DEBIT,,,,,,,,,
684607,MAESTRO,DEBIT,,,,,,,,,
684608,MAESTRO,DEBIT,,,,,,,,,
684609,MAESTRO,DEBIT,,,,,,,,,
684610,MAESTRO,DEBIT,,,,,,,,,
684611,MAESTRO,DEBIT,,,,,,,,,
684612,MAESTRO,DEBIT,,,,,,,,,
684613,MAESTRO,DEBIT,,,,,,,,,
684614,MAESTRO,DEBIT,,,,,,,,,
684615,MAESTRO,DEBIT,,,,,,,,,
684616,MAESTRO,DEBIT,,,,,,,,,
684617,MAESTRO,DEBIT,,,,,,,,,
684618,MAESTRO,DEBIT,,,,,,,,,
684619,MAESTRO,DEBIT,,,,,,,,,
684620,MAESTRO,DEBIT,,,,,,,,,
684621,MAESTRO,DEBIT,,,,,,,,,
684622,MAESTRO,DEBIT,,,,,,,,,
684623,MAESTRO,DEBIT,,,,,,,,,
684624,MAESTRO,DEBIT,,,,,,,,,
684625,MAESTRO,DEBIT,,,,,,,,,
684626,MAESTRO,DEBIT,,,,,,,,,
684627,MAESTRO,DEBIT,,,,,,,,,
684628,MAESTRO,DEBIT,,,,,,,,,
684629,MAESTRO,DEBIT,,,,,,,,,
684630,MAESTRO,DEBIT,,,,,,,,,
684631,MAESTRO,DEBIT,,,,,,,,,
684632,MAESTRO,DEBIT,,,,,,,,,
684633,MAESTRO,DEBIT,,,,,,,,,
684634,MAESTRO,DEBIT,,,,,,,,,
684635,MAESTRO,DEBIT,,,,,,,,,
684636,MAESTRO,DEBIT,,,,,,,,,
684637,MAESTRO,DEBIT,,,,,,,,,
684638,MAESTRO,DEBIT,,,,,,,,,
684639,MAESTRO,DEBIT,,,,,,,,,
684640,MAESTRO,DEBIT,,,,,,,,,
684641,MAESTRO,DEBIT,,,,,,,,,
684642,MAESTRO,DEBIT,,,,,,,,,
684643,MAESTRO,DEBIT,,,,,,,,,
684644,MAESTRO,DEBIT,,,,,,,,,
684645,MAESTRO,DEBIT,,,,,,,,,
684646,MAESTRO,DEBIT,,,,,,,,,
684647,MAESTRO,DEBIT,,,,,,,,,
684648,MAESTRO,DEBIT,,,,,,,,,
684649,MAESTRO,DEBIT,,,,,,,,,
684650,MAESTRO,DEBIT,,,,,,,,,
684651,MAESTRO,DEBIT,,,,,,,,,
684652,MAESTRO,DEBIT,,,,,,,,,
684653,MAESTRO,DEBIT,,,,,,,,,
684654,MAESTRO,DEBIT,,,,,,,,,
684655,MAESTRO,DEBIT,,,,,,,,,
684656,MAESTRO,DEBIT,,,,,,,,,
684657,MAESTRO,DEBIT,,,,,,,,,
684658,MAESTRO,DEBIT,,,,,,,,,
684659,MAESTRO,DEBIT,,,,,,,,,
684660,MAESTRO,DEBIT,,,,,,,,,
684661,MAESTRO,DEBIT,,,,,,,,,
684662,MAESTRO,DEBIT,,,,,,,,,
684663,MAESTRO,DEBIT,,,,,,,,,
684664,MAESTRO,DEBIT,,,,,,,,,
684665,MAESTRO,DEBIT,,,,,,,,,
684666,MAESTRO,DEBIT,,,,,,,,,
684667,MAESTRO,DEBIT,,,,,,,,,
684668,MAESTRO,DEBIT,,,,,,,,,
684669,MAESTRO,DEBIT,,,,,,,,,
684670,MAESTRO,DEBIT,,,,,,,,,
684671,MAESTRO,DEBIT,,,,,,,,,
684672,MAESTRO,DEBIT,,,,,,,,,
684673,MAESTRO,DEBIT,,,,,,,,,
684674,MAESTRO,DEBIT,,,,,,,,,
684675,MAESTRO,DEBIT,,,,,,,,,
684676,MAESTRO,DEBIT,,,,,,,,,
684677,MAESTRO,DEBIT,,,,,,,,,
684678,MAESTRO,DEBIT,,,,,,,,,
684679,MAESTRO,DEBIT,,,,,,,,,
684680,MAESTRO,DEBIT,,,,,,,,,
684681,MAESTRO,DEBIT,,,,,,,,,
684682,MAESTRO,DEBIT,,,,,,,,,
684683,MAESTRO,DEBIT,,,,,,,,,
684684,MAESTRO,DEBIT,,,,,,,,,
684685,MAESTRO,DEBIT,,,,,,,,,
684686,MAESTRO,DEBIT,,,,,,,,,
684687,MAESTRO,DEBIT,,,,,,,,,
684688,MAESTRO,DEBIT,,,,,,,,,
684689,MAESTRO,DEBIT,,,,,,,,,
684690,MAESTRO,DEBIT,,,,,,,,,
684691,MAESTRO,DEBIT,,,,,,,,,
684692,MAESTRO,DEBIT,,,,,,,,,
684693,MAESTRO,DEBIT,,,,,,,,,
684694,MAESTRO,DEBIT,,,,,,,,,
684695,MAESTRO,DEBIT,,,,,,,,,
684696,MAESTRO,DEBIT,,,,,,,,,
684697,MAESTRO,DEBIT,,,,,,,,,
684698,MAESTRO,DEBIT,,,,,,,,,
684699,MAESTRO,DEBIT,,,,,,,,,
684700,MAESTRO,DEBIT,,,,,,,,,
684701,MAESTRO,DEBIT,,,,,,,,,
684702,MAESTRO,DEBIT,,,,,,,,,
684703,MAESTRO,DEBIT,,,,,,,,,
684704,MAESTRO,DEBIT,,,,,,,,,
684705,MAESTRO,DEBIT,,,,,,,,,
684706,MAESTRO,DEBIT,,,,,,,,,
684707,MAESTRO,DEBIT,,,,,,,,,
684708,MAESTRO,DEBIT,,,,,,,,,
684709,MAESTRO,DEBIT,,,,,,,,,
684710,MAESTRO,DEBIT,,,,,,,,,
684711,MAESTRO,DEBIT,,,,,,,,,
684712,MAESTRO,DEBIT,,,,,,,,,
684713,MAESTRO,DEBIT,,,,,,,,,
684714,MAESTRO,DEBIT,,,,,,,,,
684715,MAESTRO,DEBIT,,,,,,,,,
684716,MAESTRO,DEBIT,,,,,,,,,
684717,MAESTRO,DEBIT,,,,,,,,,
684718,MAESTRO,DEBIT,,,,,,,,,
684719,MAESTRO,DEBIT,,,,,,,,,
684720,MAESTRO,DEBIT,,,,,,,,,
684721,MAESTRO,DEBIT,,,,,,,,,
684722,MAESTRO,DEBIT,,,,,,,,,
684723,MAESTRO,DEBIT,,,,,,,,,
684724,MAESTRO,DEBIT,,,,,,,,,
684725,MAESTRO,DEBIT,,,,,,,,,
684726,MAESTRO,DEBIT,,,,,,,,,
684727,MAESTRO,DEBIT,,,,,,,,,
684728,MAESTRO,DEBIT,,,,,,,,,
684729,MAESTRO,DEBIT,,,,,,,,,
684730,MAESTRO,DEBIT,,,,,,,,,
684731,MAESTRO,DEBIT,,,,,,,,,
684732,MAESTRO,DEBIT,,,,,,,,,
684733,MAESTRO,DEBIT,,,,,,,,,
684734,MAESTRO,DEBIT,,,,,,,,,
684735,MAESTRO,DEBIT,,,,,,,,,
684736,MAESTRO,DEBIT,,,,,,,,,
684737,MAESTRO,DEBIT,,,,,,,,,
684738,MAESTRO,DEBIT,,,,,,,,,
684739,MAESTRO,DEBIT,,,,,,,,,
684740,MAESTRO,DEBIT,,,,,,,,,
684741,MAESTRO,DEBIT,,,,,,,,,
684742,MAESTRO,DEBIT,,,,,,,,,
684743,MAESTRO,DEBIT,,,,,,,,,
684744,MAESTRO,DEBIT,,,,,,,,,
684745,MAESTRO,DEBIT,,,,,,,,,
684746,MAESTRO,DEBIT,,,,,,,,,
684747,MAESTRO,DEBIT,,,,,,,,,
684748,MAESTRO,DEBIT,,,,,,,,,
684749,MAESTRO,DEBIT,,,,,,,,,
684750,MAESTRO,DEBIT,,,,,,,,,
684751,MAESTRO,DEBIT,,,,,,,,,
684752,MAESTRO,DEBIT,,,,,,,,,
684753,MAESTRO,DEBIT,,,,,,,,,
684754,MAESTRO,DEBIT,,,,,,,,,
684755,MAESTRO,DEBIT,,,,,,,,,
684756,MAESTRO,DEBIT,,,,,,,,,
684757,MAESTRO,DEBIT,,,,,,,,,
684758,MAESTRO,DEBIT,,,,,,,,,
684759,MAESTRO,DEBIT,,,,,,,,,
684760,MAESTRO,DEBIT,,,,,,,,,
684761,MAESTRO,DEBIT,,,,,,,,,
684762,MAESTRO,DEBIT,,,,,,,,,
684763,MAESTRO,DEBIT,,,,,,,,,
684764,MAESTRO,DEBIT,,,,,,,,,
684765,MAESTRO,DEBIT,,,,,,,,,
684766,MAESTRO,DEBIT,,,,,,,,,
684767,MAESTRO,DEBIT,,,,,,,,,
684768,MAESTRO,DEBIT,,,,,,,,,
684769,MAESTRO,DEBIT,,,,,,,,,
684770,MAESTRO,DEBIT,,,,,,,,,
684771,MAESTRO,DEBIT,,,,,,,,,
684772,MAESTRO,DEBIT,,,,,,,,,
684773,MAESTRO,DEBIT,,,,,,,,,
684774,MAESTRO,DEBIT,,,,,,,,,
684775,MAESTRO,DEBIT,,,,,,,,,
684776,MAESTRO,DEBIT,,,,,,,,,
684777,MAESTRO,DEBIT,,,,,,,,,
684778,MAESTRO,DEBIT,,,,,,,,,
684779,MAESTRO,DEBIT,,,,,,,,,
684780,MAESTRO,DEBIT,,,,,,,,,
684781,MAESTRO,DEBIT,,,,,,,,,
684782,MAESTRO,DEBIT,,,,,,,,,
684783,MAESTRO,DEBIT,,,,,,,,,
684784,MAESTRO,DEBIT,,,,,,,,,
684785,MAESTRO,DEBIT,,,,,,,,,
684786,MAESTRO,DEBIT,,,,,,,,,
684787,MAESTRO,DEBIT,,,,,,,,,
684788,MAESTRO,DEBIT,,,,,,,,,
684789,MAESTRO,DEBIT,,,,,,,,,
684790,MAESTRO,DEBIT,,,,,,,,,
684791,MAESTRO,DEBIT,,,,,,,,,
684792,MAESTRO,DEBIT,,,,,,,,,
684793,MAESTRO,DEBIT,,,,,,,,,
684794,MAESTRO,DEBIT,,,,,,,,,
684795,MAESTRO,DEBIT,,,,,,,,,
684796,MAESTRO,DEBIT,,,,,,,,,
684797,MAESTRO,DEBIT,,,,,,,,,
684798,MAESTRO,DEBIT,,,,,,,,,
684799,MAESTRO,DEBIT,,,,,,,,,
684800,MAESTRO,DEBIT,,,,,,,,,
684801,MAESTRO,DEBIT,,,,,,,,,
684802,MAESTRO,DEBIT,,,,,,,,,
684803,MAESTRO,DEBIT,,,,,,,,,
684804,MAESTRO,DEBIT,,,,,,,,,
684805,MAESTRO,DEBIT,,,,,,,,,
684806,MAESTRO,DEBIT,,,,,,,,,
684807,MAESTRO,DEBIT,,,,,,,,,
684808,MAESTRO,DEBIT,,,,,,,,,
684809,MAESTRO,DEBIT,,,,,,,,,
684810,MAESTRO,DEBIT,,,,,,,,,
684811,MAESTRO,DEBIT,,,,,,,,,
684812,MAESTRO,DEBIT,,,,,,,,,
684813,MAESTRO,DEBIT,,,,,,,,,
684814,MAESTRO,DEBIT,,,,,,,,,
684815,MAESTRO,DEBIT,,,,,,,,,
684816,MAESTRO,DEBIT,,,,,,,,,
684817,MAESTRO,DEBIT,,,,,,,,,
684818,MAESTRO,DEBIT,,,,,,,,,
684819,MAESTRO,DEBIT,,,,,,,,,
684820,MAESTRO,DEBIT,,,,,,,,,
684821,MAESTRO,DEBIT,,,,,,,,,
684822,MAESTRO,DEBIT,,,,,,,,,
684823,MAESTRO,DEBIT,,,,,,,,,
684824,MAESTRO,DEBIT,,,,,,,,,
684825,MAESTRO,DEBIT,,,,,,,,,
684826,MAESTRO,DEBIT,,,,,,,,,
684827,MAESTRO,DEBIT,,,,,,,,,
684828,MAESTRO,DEBIT,,,,,,,,,
684829,MAESTRO,DEBIT,,,,,,,,,
684830,MAESTRO,DEBIT,,,,,,,,,
684831,MAESTRO,DEBIT,,,,,,,,,
684832,MAESTRO,DEBIT,,,,,,,,,
684833,MAESTRO,DEBIT,,,,,,,,,
684834,MAESTRO,DEBIT,,,,,,,,,
684835,MAESTRO,DEBIT,,,,,,,,,
684836,MAESTRO,DEBIT,,,,,,,,,
684837,MAESTRO,DEBIT,,,,,,,,,
684838,MAESTRO,DEBIT,,,,,,,,,
684839,MAESTRO,DEBIT,,,,,,,,,
684840,MAESTRO,DEBIT,,,,,,,,,
684841,MAESTRO,DEBIT,,,,,,,,,
684842,MAESTRO,DEBIT,,,,,,,,,
684843,MAESTRO,DEBIT,,,,,,,,,
684844,MAESTRO,DEBIT,,,,,,,,,
684845,MAESTRO,DEBIT,,,,,,,,,
684846,MAESTRO,DEBIT,,,,,,,,,
684847,MAESTRO,DEBIT,,,,,,,,,
684848,MAESTRO,DEBIT,,,,,,,,,
684849,MAESTRO,DEBIT,,,,,,,,,
684850,MAESTRO,DEBIT,,,,,,,,,
684851,MAESTRO,DEBIT,,,,,,,,,
684852,MAESTRO,DEBIT,,,,,,,,,
684853,MAESTRO,DEBIT,,,,,,,,,
684854,MAESTRO,DEBIT,,,,,,,,,
684855,MAESTRO,DEBIT,,,,,,,,,
684856,MAESTRO,DEBIT,,,,,,,,,
684857,MAESTRO,DEBIT,,,,,,,,,
684858,MAESTRO,DEBIT,,,,,,,,,
684859,MAESTRO,DEBIT,,,,,,,,,
684860,MAESTRO,DEBIT,,,,,,,,,
684861,MAESTRO,DEBIT,,,,,,,,,
684862,MAESTRO,DEBIT,,,,,,,,,
684863,MAESTRO,DEBIT,,,,,,,,,
684864,MAESTRO,DEBIT,,,,,,,,,
684865,MAESTRO,DEBIT,,,,,,,,,
684866,MAESTRO,DEBIT,,,,,,,,,
684867,MAESTRO,DEBIT,,,,,,,,,
684868,MAESTRO,DEBIT,,,,,,,,,
684869,MAESTRO,DEBIT,,,,,,,,,
684870,MAESTRO,DEBIT,,,,,,,,,
684871,MAESTRO,DEBIT,,,,,,,,,
684872,MAESTRO,DEBIT,,,,,,,,,
684873,MAESTRO,DEBIT,,,,,,,,,
684874,MAESTRO,DEBIT,,,,,,,,,
684875,MAESTRO,DEBIT,,,,,,,,,
684876,MAESTRO,DEBIT,,,,,,,,,
684877,MAESTRO,DEBIT,,,,,,,,,
684878,MAESTRO,DEBIT,,,,,,,,,
684879,MAESTRO,DEBIT,,,,,,,,,
684880,MAESTRO,DEBIT,,,,,,,,,
684881,MAESTRO,DEBIT,,,,,,,,,
684882,MAESTRO,DEBIT,,,,,,,,,
684883,MAESTRO,DEBIT,,,,,,,,,
684884,MAESTRO,DEBIT,,,,,,,,,
684885,MAESTRO,DEBIT,,,,,,,,,
684886,MAESTRO,DEBIT,,,,,,,,,
684887,MAESTRO,DEBIT,,,,,,,,,
684888,MAESTRO,DEBIT,,,,,,,,,
684889,MAESTRO,DEBIT,,,,,,,,,
684890,MAESTRO,DEBIT,,,,,,,,,
684891,MAESTRO,DEBIT,,,,,,,,,
684892,MAESTRO,DEBIT,,,,,,,,,
684893,MAESTRO,DEBIT,,,,,,,,,
684894,MAESTRO,DEBIT,,,,,,,,,
684895,MAESTRO,DEBIT,,,,,,,,,
684896,MAESTRO,DEBIT,,,,,,,,,
684897,MAESTRO,DEBIT,,,,,,,,,
684898,MAESTRO,DEBIT,,,,,,,,,
684899,MAESTRO,DEBIT,,,,,,,,,
684900,MAESTRO,DEBIT,,,,,,,,,
684901,MAESTRO,DEBIT,,,,,,,,,
684902,MAESTRO,DEBIT,,,,,,,,,
684903,MAESTRO,DEBIT,,,,,,,,,
684904,MAESTRO,DEBIT,,,,,,,,,
684905,MAESTRO,DEBIT,,,,,,,,,
684906,MAESTRO,DEBIT,,,,,,,,,
684907,MAESTRO,DEBIT,,,,,,,,,
684908,MAESTRO,DEBIT,,,,,,,,,
684909,MAESTRO,DEBIT,,,,,,,,,
684910,MAESTRO,DEBIT,,,,,,,,,
684911,MAESTRO,DEBIT,,,,,,,,,
684912,MAESTRO,DEBIT,,,,,,,,,
684913,MAESTRO,DEBIT,,,,,,,,,
684914,MAESTRO,DEBIT,,,,,,,,,
684915,MAESTRO,DEBIT,,,,,,,,,
684916,MAESTRO,DEBIT,,,,,,,,,
684917,MAESTRO,DEBIT,,,,,,,,,
684918,MAESTRO,DEBIT,,,,,,,,,
684919,MAESTRO,DEBIT,,,,,,,,,
684920,MAESTRO,DEBIT,,,,,,,,,
684921,MAESTRO,DEBIT,,,,,,,,,
684922,MAESTRO,DEBIT,,,,,,,,,
684923,MAESTRO,DEBIT,,,,,,,,,
684924,MAESTRO,DEBIT,,,,,,,,,
684925,MAESTRO,DEBIT,,,,,,,,,
684926,MAESTRO,DEBIT,,,,,,,,,
684927,MAESTRO,DEBIT,,,,,,,,,
684928,MAESTRO,DEBIT,,,,,,,,,
684929,MAESTRO,DEBIT,,,,,,,,,
684930,MAESTRO,DEBIT,,,,,,,,,
684931,MAESTRO,DEBIT,,,,,,,,,
684932,MAESTRO,DEBIT,,,,,,,,,
684933,MAESTRO,DEBIT,,,,,,,,,
684934,MAESTRO,DEBIT,,,,,,,,,
684935,MAESTRO,DEBIT,,,,,,,,,
684936,MAESTRO,DEBIT,,,,,,,,,
684937,MAESTRO,DEBIT,,,,,,,,,
684938,MAESTRO,DEBIT,,,,,,,,,
684939,MAESTRO,DEBIT,,,,,,,,,
684940,MAESTRO,DEBIT,,,,,,,,,
684941,MAESTRO,DEBIT,,,,,,,,,
684942,MAESTRO,DEBIT,,,,,,,,,
684943,MAESTRO,DEBIT,,,,,,,,,
684944,MAESTRO,DEBIT,,,,,,,,,
684945,MAESTRO,DEBIT,,,,,,,,,
684946,MAESTRO,DEBIT,,,,,,,,,
684947,MAESTRO,DEBIT,,,,,,,,,
684948,MAESTRO,DEBIT,,,,,,,,,
684949,MAESTRO,DEBIT,,,,,,,,,
684950,MAESTRO,DEBIT,,,,,,,,,
684951,MAESTRO,DEBIT,,,,,,,,,
684952,MAESTRO,DEBIT,,,,,,,,,
684953,MAESTRO,DEBIT,,,,,,,,,
684954,MAESTRO,DEBIT,,,,,,,,,
684955,MAESTRO,DEBIT,,,,,,,,,
684956,MAESTRO,DEBIT,,,,,,,,,
684957,MAESTRO,DEBIT,,,,,,,,,
684958,MAESTRO,DEBIT,,,,,,,,,
684959,MAESTRO,DEBIT,,,,,,,,,
684960,MAESTRO,DEBIT,,,,,,,,,
684961,MAESTRO,DEBIT,,,,,,,,,
684962,MAESTRO,DEBIT,,,,,,,,,
684963,MAESTRO,DEBIT,,,,,,,,,
684964,MAESTRO,DEBIT,,,,,,,,,
684965,MAESTRO,DEBIT,,,,,,,,,
684966,MAESTRO,DEBIT,,,,,,,,,
684967,MAESTRO,DEBIT,,,,,,,,,
684968,MAESTRO,DEBIT,,,,,,,,,
684969,MAESTRO,DEBIT,,,,,,,,,
684970,MAESTRO,DEBIT,,,,,,,,,
684971,MAESTRO,DEBIT,,,,,,,,,
684972,MAESTRO,DEBIT,,,,,,,,,
684973,MAESTRO,DEBIT,,,,,,,,,
684974,MAESTRO,DEBIT,,,,,,,,,
684975,MAESTRO,DEBIT,,,,,,,,,
684976,MAESTRO,DEBIT,,,,,,,,,
684977,MAESTRO,DEBIT,,,,,,,,,
684978,MAESTRO,DEBIT,,,,,,,,,
684979,MAESTRO,DEBIT,,,,,,,,,
684980,MAESTRO,DEBIT,,,,,,,,,
684981,MAESTRO,DEBIT,,,,,,,,,
684982,MAESTRO,DEBIT,,,,,,,,,
684983,MAESTRO,DEBIT,,,,,,,,,
684984,MAESTRO,DEBIT,,,,,,,,,
684985,MAESTRO,DEBIT,,,,,,,,,
684986,MAESTRO,DEBIT,,,,,,,,,
684987,MAESTRO,DEBIT,,,,,,,,,
684988,MAESTRO,DEBIT,,,,,,,,,
684989,MAESTRO,DEBIT,,,,,,,,,
684990,MAESTRO,DEBIT,,,,,,,,,
684991,MAESTRO,DEBIT,,,,,,,,,
684992,MAESTRO,DEBIT,,,,,,,,,
684993,MAESTRO,DEBIT,,,,,,,,,
684994,MAESTRO,DEBIT,,,,,,,,,
684995,MAESTRO,DEBIT,,,,,,,,,
684996,MAESTRO,DEBIT,,,,,,,,,
684997,MAESTRO,DEBIT,,,,,,,,,
684998,MAESTRO,DEBIT,,,,,,,,,
684999,MAESTRO,DEBIT,,,,,,,,,
685000,MAESTRO,DEBIT,,,,,,,,,
685001,MAESTRO,DEBIT,,,,,,,,,
685002,MAESTRO,DEBIT,,,,,,,,,
685003,MAESTRO,DEBIT,,,,,,,,,
685004,MAESTRO,DEBIT,,,,,,,,,
685005,MAESTRO,DEBIT,,,,,,,,,
685006,MAESTRO,DEBIT,,,,,,,,,
685007,MAESTRO,DEBIT,,,,,,,,,
685008,MAESTRO,DEBIT,,,,,,,,,
685009,MAESTRO,DEBIT,,,,,,,,,
685010,MAESTRO,DEBIT,,,,,,,,,
685011,MAESTRO,DEBIT,,,,,,,,,
685012,MAESTRO,DEBIT,,,,,,,,,
685013,MAESTRO,DEBIT,,,,,,,,,
685014,MAESTRO,DEBIT,,,,,,,,,
685015,MAESTRO,DEBIT,,,,,,,,,
685016,MAESTRO,DEBIT,,,,,,,,,
685017,MAESTRO,DEBIT,,,,,,,,,
685018,MAESTRO,DEBIT,,,,,,,,,
685019,MAESTRO,DEBIT,,,,,,,,,
685020,MAESTRO,DEBIT,,,,,,,,,
685021,MAESTRO,DEBIT,,,,,,,,,
685022,MAESTRO,DEBIT,,,,,,,,,
685023,MAESTRO,DEBIT,,,,,,,,,
685024,MAESTRO,DEBIT,,,,,,,,,
685025,MAESTRO,DEBIT,,,,,,,,,
685026,MAESTRO,DEBIT,,,,,,,,,
685027,MAESTRO,DEBIT,,,,,,,,,
685028,MAESTRO,DEBIT,,,,,,,,,
685029,MAESTRO,DEBIT,,,,,,,,,
685030,MAESTRO,DEBIT,,,,,,,,,
685031,MAESTRO,DEBIT,,,,,,,,,
685032,MAESTRO,DEBIT,,,,,,,,,
685033,MAESTRO,DEBIT,,,,,,,,,
685034,MAESTRO,DEBIT,,,,,,,,,
685035,MAESTRO,DEBIT,,,,,,,,,
685036,MAESTRO,DEBIT,,,,,,,,,
685037,MAESTRO,DEBIT,,,,,,,,,
685038,MAESTRO,DEBIT,,,,,,,,,
685039,MAESTRO,DEBIT,,,,,,,,,
685040,MAESTRO,DEBIT,,,,,,,,,
685041,MAESTRO,DEBIT,,,,,,,,,
685042,MAESTRO,DEBIT,,,,,,,,,
685043,MAESTRO,DEBIT,,,,,,,,,
685044,MAESTRO,DEBIT,,,,,,,,,
685045,MAESTRO,DEBIT,,,,,,,,,
685046,MAESTRO,DEBIT,,,,,,,,,
685047,MAESTRO,DEBIT,,,,,,,,,
685048,MAESTRO,DEBIT,,,,,,,,,
685049,MAESTRO,DEBIT,,,,,,,,,
685050,MAESTRO,DEBIT,,,,,,,,,
685051,MAESTRO,DEBIT,,,,,,,,,
685052,MAESTRO,DEBIT,,,,,,,,,
685053,MAESTRO,DEBIT,,,,,,,,,
685054,MAESTRO,DEBIT,,,,,,,,,
685055,MAESTRO,DEBIT,,,,,,,,,
685056,MAESTRO,DEBIT,,,,,,,,,
685057,MAESTRO,DEBIT,,,,,,,,,
685058,MAESTRO,DEBIT,,,,,,,,,
685059,MAESTRO,DEBIT,,,,,,,,,
685060,MAESTRO,DEBIT,,,,,,,,,
685061,MAESTRO,DEBIT,,,,,,,,,
685062,MAESTRO,DEBIT,,,,,,,,,
685063,MAESTRO,DEBIT,,,,,,,,,
685064,MAESTRO,DEBIT,,,,,,,,,
685065,MAESTRO,DEBIT,,,,,,,,,
685066,MAESTRO,DEBIT,,,,,,,,,
685067,MAESTRO,DEBIT,,,,,,,,,
685068,MAESTRO,DEBIT,,,,,,,,,
685069,MAESTRO,DEBIT,,,,,,,,,
685070,MAESTRO,DEBIT,,,,,,,,,
685071,MAESTRO,DEBIT,,,,,,,,,
685072,MAESTRO,DEBIT,,,,,,,,,
685073,MAESTRO,DEBIT,,,,,,,,,
685074,MAESTRO,DEBIT,,,,,,,,,
685075,MAESTRO,DEBIT,,,,,,,,,
685076,MAESTRO,DEBIT,,,,,,,,,
685077,MAESTRO,DEBIT,,,,,,,,,
685078,MAESTRO,DEBIT,,,,,,,,,
685079,MAESTRO,DEBIT,,,,,,,,,
685080,MAESTRO,DEBIT,,,,,,,,,
685081,MAESTRO,DEBIT,,,,,,,,,
685082,MAESTRO,DEBIT,,,,,,,,,
685083,MAESTRO,DEBIT,,,,,,,,,
685084,MAESTRO,DEBIT,,,,,,,,,
685085,MAESTRO,DEBIT,,,,,,,,,
685086,MAESTRO,DEBIT,,,,,,,,,
685087,MAESTRO,DEBIT,,,,,,,,,
685088,MAESTRO,DEBIT,,,,,,,,,
685089,MAESTRO,DEBIT,,,,,,,,,
685090,MAESTRO,DEBIT,,,,,,,,,
685091,MAESTRO,DEBIT,,,,,,,,,
685092,MAESTRO,DEBIT,,,,,,,,,
685093,MAESTRO,DEBIT,,,,,,,,,
685094,MAESTRO,DEBIT,,,,,,,,,
685095,MAESTRO,DEBIT,,,,,,,,,
685096,MAESTRO,DEBIT,,,,,,,,,
685097,MAESTRO,DEBIT,,,,,,,,,
685098,MAESTRO,DEBIT,,,,,,,,,
685099,MAESTRO,DEBIT,,,,,,,,,
685100,MAESTRO,DEBIT,,,,,,,,,
685101,MAESTRO,DEBIT,,,,,,,,,
685102,MAESTRO,DEBIT,,,,,,,,,
685103,MAESTRO,DEBIT,,,,,,,,,
685104,MAESTRO,DEBIT,,,,,,,,,
685105,MAESTRO,DEBIT,,,,,,,,,
685106,MAESTRO,DEBIT,,,,,,,,,
685107,MAESTRO,DEBIT,,,,,,,,,
685108,MAESTRO,DEBIT,,,,,,,,,
685109,MAESTRO,DEBIT,,,,,,,,,
685110,MAESTRO,DEBIT,,,,,,,,,
685111,MAESTRO,DEBIT,,,,,,,,,
685112,MAESTRO,DEBIT,,,,,,,,,
685113,MAESTRO,DEBIT,,,,,,,,,
685114,MAESTRO,DEBIT,,,,,,,,,
685115,MAESTRO,DEBIT,,,,,,,,,
685116,MAESTRO,DEBIT,,,,,,,,,
685117,MAESTRO,DEBIT,,,,,,,,,
685118,MAESTRO,DEBIT,,,,,,,,,
685119,MAESTRO,DEBIT,,,,,,,,,
685120,MAESTRO,DEBIT,,,,,,,,,
685121,MAESTRO,DEBIT,,,,,,,,,
685122,MAESTRO,DEBIT,,,,,,,,,
685123,MAESTRO,DEBIT,,,,,,,,,
685124,MAESTRO,DEBIT,,,,,,,,,
685125,MAESTRO,DEBIT,,,,,,,,,
685126,MAESTRO,DEBIT,,,,,,,,,
685127,MAESTRO,DEBIT,,,,,,,,,
685128,MAESTRO,DEBIT,,,,,,,,,
685129,MAESTRO,DEBIT,,,,,,,,,
685130,MAESTRO,DEBIT,,,,,,,,,
685131,MAESTRO,DEBIT,,,,,,,,,
685132,MAESTRO,DEBIT,,,,,,,,,
685133,MAESTRO,DEBIT,,,,,,,,,
685134,MAESTRO,DEBIT,,,,,,,,,
685135,MAESTRO,DEBIT,,,,,,,,,
685136,MAESTRO,DEBIT,,,,,,,,,
685137,MAESTRO,DEBIT,,,,,,,,,
685138,MAESTRO,DEBIT,,,,,,,,,
685139,MAESTRO,DEBIT,,,,,,,,,
685140,MAESTRO,DEBIT,,,,,,,,,
685141,MAESTRO,DEBIT,,,,,,,,,
685142,MAESTRO,DEBIT,,,,,,,,,
685143,MAESTRO,DEBIT,,,,,,,,,
685144,MAESTRO,DEBIT,,,,,,,,,
685145,MAESTRO,DEBIT,,,,,,,,,
685146,MAESTRO,DEBIT,,,,,,,,,
685147,MAESTRO,DEBIT,,,,,,,,,
685148,MAESTRO,DEBIT,,,,,,,,,
685149,MAESTRO,DEBIT,,,,,,,,,
685150,MAESTRO,DEBIT,,,,,,,,,
685151,MAESTRO,DEBIT,,,,,,,,,
685152,MAESTRO,DEBIT,,,,,,,,,
685153,MAESTRO,DEBIT,,,,,,,,,
685154,MAESTRO,DEBIT,,,,,,,,,
685155,MAESTRO,DEBIT,,,,,,,,,
685156,MAESTRO,DEBIT,,,,,,,,,
685157,MAESTRO,DEBIT,,,,,,,,,
685158,MAESTRO,DEBIT,,,,,,,,,
